timestamp,estimated_stock_percent,quantity,sensor_temp,unit_price,day,dayofweek,year,month,hour,category_baby products,category_baked goods,category_baking,category_beverages,category_canned foods,category_cheese,category_cleaning products,category_condiments and sauces,category_dairy,category_frozen,category_fruit,category_kitchen,category_meat,category_medicine,category_packaged foods,category_personal care,category_pets,category_refrigerated items,category_seafood,category_snacks,category_spices and herbs,category_vegetables
2022-03-01 09:00:00,0.635,4.0,-0.0288498,7.49,1,1,2022,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.63,1.0,-0.0288498,15.49,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,1.0,6.0,-0.0288498,11.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.09,3.0,-0.0288498,6.49,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 09:00:00,0.64,3.0,-0.0288498,3.49,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-01 09:00:00,0.04,1.0,-0.0288498,8.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 09:00:00,0.19,3.0,-0.0288498,8.19,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 09:00:00,0.23,3.0,-0.0288498,0.49,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 09:00:00,0.58,2.0,-0.0288498,16.19,1,1,2022,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.55,2.0,-0.0288498,12.49,1,1,2022,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.48,4.0,-0.0288498,7.19,1,1,2022,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.5675,4.0,-0.0288498,14.19,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-01 09:00:00,0.606667,2.0,-0.0288498,7.19,1,1,2022,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.62,6.0,-0.0288498,0.19,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.605,1.0,-0.0288498,4.49,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.78,2.0,-0.0288498,8.19,1,1,2022,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.99,4.0,-0.0288498,1.49,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 09:00:00,0.36,3.0,-0.0288498,2.19,1,1,2022,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.8,3.0,-0.0288498,11.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.68,2.0,-0.0288498,13.19,1,1,2022,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.12,3.0,-0.0288498,4.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 09:00:00,0.01,4.0,-0.0288498,3.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.63,3.0,-0.0288498,6.49,1,1,2022,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.11,6.0,-0.0288498,7.49,1,1,2022,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.415,1.0,-0.0288498,8.19,1,1,2022,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.69,4.0,-0.0288498,8.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 09:00:00,0.18,2.0,-0.0288498,15.99,1,1,2022,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.32,10.0,-0.0288498,1.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 09:00:00,0.91,4.0,-0.0288498,8.19,1,1,2022,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.01,1.0,-0.0288498,10.19,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 09:00:00,0.34,6.0,-0.0288498,6.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 09:00:00,0.26,5.0,-0.0288498,4.19,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 09:00:00,0.555,2.0,-0.0288498,2.99,1,1,2022,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.76,3.0,-0.0288498,5.99,1,1,2022,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.38,3.0,-0.0288498,7.99,1,1,2022,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.35,1.0,-0.0288498,3.19,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 09:00:00,0.47,8.0,-0.0288498,2.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.5625,4.0,-0.0288498,4.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.8,1.0,-0.0288498,19.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.11,1.0,-0.0288498,6.99,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 09:00:00,0.645,6.0,-0.0288498,15.49,1,1,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.495,4.0,1.28431,3.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.17,2.0,1.28431,8.19,1,1,2022,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.4,3.0,1.28431,1.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.92,2.0,1.28431,5.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 10:00:00,0.3,4.0,1.28431,16.49,1,1,2022,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.92,2.0,1.28431,5.49,1,1,2022,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.29,3.0,1.28431,5.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-01 10:00:00,0.01,2.0,1.28431,3.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-01 10:00:00,0.07,3.0,1.28431,3.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.543333,5.0,1.28431,9.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.11,2.0,1.28431,4.19,1,1,2022,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.9,4.0,1.28431,2.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,0.46,3.0,1.28431,17.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.88,2.0,1.28431,12.49,1,1,2022,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.65,1.0,1.28431,16.99,1,1,2022,3,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.69,1.0,1.28431,7.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.02,4.0,1.28431,10.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-01 10:00:00,0.36,7.0,1.28431,0.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.25,2.0,1.28431,3.99,1,1,2022,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.145,1.0,1.28431,11.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.37,4.0,1.28431,1.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,0.485,1.0,1.28431,17.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 10:00:00,0.95,3.0,1.28431,5.49,1,1,2022,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.73,2.0,1.28431,2.19,1,1,2022,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.28,4.0,1.28431,5.99,1,1,2022,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.56,3.0,1.28431,1.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,0.51,3.0,1.28431,7.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.285,2.0,1.28431,3.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.96,1.0,1.28431,6.49,1,1,2022,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.545,6.0,1.28431,7.49,1,1,2022,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.91,5.0,1.28431,8.19,1,1,2022,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.05,4.0,1.28431,9.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.45,1.0,1.28431,1.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,0.5,1.0,1.28431,5.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.98,13.0,1.28431,1.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,0.195,4.0,1.28431,18.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.25,2.0,1.28431,10.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 10:00:00,0.46,4.0,1.28431,4.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,0.74,4.0,1.28431,9.19,1,1,2022,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.625,1.0,1.28431,11.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.12,1.0,1.28431,8.19,1,1,2022,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.54,1.0,1.28431,4.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.705,1.0,1.28431,6.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 10:00:00,0.5,3.0,1.28431,7.99,1,1,2022,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.94,8.0,-0.56,1.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,0.13,4.0,-0.56,2.49,1,1,2022,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.65,4.0,-0.56,0.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.43,4.0,-0.56,1.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-01 11:00:00,0.07,1.0,-0.56,3.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.55,2.0,-0.56,1.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.45,2.0,-0.56,10.19,1,1,2022,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.843333,4.0,-0.56,8.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.16,10.0,-0.56,10.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.38,4.0,-0.56,16.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.51,4.0,-0.56,16.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.08,1.0,-0.56,17.19,1,1,2022,3,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.555,3.0,-0.56,0.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.81,3.0,-0.56,12.19,1,1,2022,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.01,4.0,-0.56,6.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 11:00:00,0.795,3.0,-0.56,10.99,1,1,2022,3,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,1.0,3.0,-0.56,12.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 11:00:00,0.5,3.0,-0.56,4.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,0.635,3.0,-0.56,16.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 11:00:00,0.32,3.0,-0.56,19.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 11:00:00,0.4325,2.0,-0.56,8.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-01 11:00:00,0.486667,6.0,-0.56,2.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,0.43,4.0,-0.56,0.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,0.03,3.0,-0.56,7.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.46,1.0,-0.56,7.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 11:00:00,0.225,4.0,-0.56,4.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-01 11:00:00,0.11,2.0,-0.56,9.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-01 11:00:00,0.66,3.0,-0.56,1.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,0.82,7.0,-0.56,2.49,1,1,2022,3,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.243333,4.0,-0.56,3.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.43,3.0,-0.56,7.49,1,1,2022,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.03,1.0,-0.56,8.19,1,1,2022,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.85,1.0,-0.56,9.19,1,1,2022,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.66,1.0,-0.56,1.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,0.6125,3.0,-0.56,12.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.39,2.0,-0.56,18.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.29,1.0,-0.56,4.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,0.65,4.0,-0.56,8.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.635,1.0,-0.56,4.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0.3,12.0,-0.56,8.99,1,1,2022,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.365,2.0,-0.537721,20.19,1,1,2022,3,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.28,1.0,-0.537721,15.99,1,1,2022,3,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.2,9.0,-0.537721,3.99,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.91,2.0,-0.537721,8.19,1,1,2022,3,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.39,5.0,-0.537721,18.49,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.74,4.0,-0.537721,3.49,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 12:00:00,0.05,6.0,-0.537721,7.19,1,1,2022,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.54,7.0,-0.537721,20.49,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.89,2.0,-0.537721,3.99,1,1,2022,3,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.835,3.0,-0.537721,3.99,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.33,1.0,-0.537721,6.49,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 12:00:00,0.97,4.0,-0.537721,10.99,1,1,2022,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.12,1.0,-0.537721,16.49,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 12:00:00,0.69,5.0,-0.537721,2.49,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.82,1.0,-0.537721,10.19,1,1,2022,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.55,2.0,-0.537721,2.49,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 12:00:00,0.33,2.0,-0.537721,10.49,1,1,2022,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.69,2.0,-0.537721,20.99,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.735,1.0,-0.537721,6.49,1,1,2022,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.542,4.0,-0.537721,7.19,1,1,2022,3,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.795,4.0,-0.537721,4.99,1,1,2022,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.725,1.0,-0.537721,2.99,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 12:00:00,0.485,2.0,-0.537721,1.49,1,1,2022,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
