timestamp_stockagg,product_id_stockagg,estimated_stock_pct,timestamp_salesagg,product_id_salesagg,quantity_salesagg,timestamp_stocktemp,temp__sensor
2022-03-01 09:00:00,9e893e11-1646-4875-bc51-de14ed52b5ac,0.8,2022-03-01 09:00:00,9e893e11-1646-4875-bc51-de14ed52b5ac,3.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,a1958c40-eafa-47e8-8973-f561d284c97a,0.68,2022-03-01 09:00:00,a1958c40-eafa-47e8-8973-f561d284c97a,2.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,0.12,2022-03-01 09:00:00,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,3.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.01,2022-03-01 09:00:00,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,4.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,add047b6-5946-49ff-8d86-17c0a7bfb763,0.63,2022-03-01 09:00:00,add047b6-5946-49ff-8d86-17c0a7bfb763,3.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.11,2022-03-01 09:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,6.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.415,2022-03-01 09:00:00,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,1.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,b477c905-da78-4ed8-b047-0f64f9f386b6,0.69,2022-03-01 09:00:00,b477c905-da78-4ed8-b047-0f64f9f386b6,4.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,b9c11cb8-14ab-4d09-96ce-5ecf041999d3,0.18,2022-03-01 09:00:00,b9c11cb8-14ab-4d09-96ce-5ecf041999d3,2.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,0.32,2022-03-01 09:00:00,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,10.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,c1ababe7-3f53-457b-8456-9effd86f18f1,0.91,2022-03-01 09:00:00,c1ababe7-3f53-457b-8456-9effd86f18f1,4.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,cbab5824-54de-447f-8282-6683f5a27a47,0.01,2022-03-01 09:00:00,cbab5824-54de-447f-8282-6683f5a27a47,1.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,cc3a1429-09d7-4ded-bec3-7d90d1b344fc,0.34,2022-03-01 09:00:00,cc3a1429-09d7-4ded-bec3-7d90d1b344fc,6.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,0.26,2022-03-01 09:00:00,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,5.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,cee3e2b2-67e4-41a8-9ec5-8f9ddcd84435,0.555,2022-03-01 09:00:00,cee3e2b2-67e4-41a8-9ec5-8f9ddcd84435,2.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,d290d347-e0de-4970-a4bd-273ec4954bed,0.76,2022-03-01 09:00:00,d290d347-e0de-4970-a4bd-273ec4954bed,3.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,dcc48aec-f9dc-4338-95ec-0b449ea81778,0.38,2022-03-01 09:00:00,dcc48aec-f9dc-4338-95ec-0b449ea81778,3.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,e8f4deca-106d-423c-b365-bb4beedb1eb6,0.35,2022-03-01 09:00:00,e8f4deca-106d-423c-b365-bb4beedb1eb6,1.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,ec4aa84b-bcb9-4b6a-b5ef-1ab2462e15a0,0.47,2022-03-01 09:00:00,ec4aa84b-bcb9-4b6a-b5ef-1ab2462e15a0,8.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,0.5625,2022-03-01 09:00:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,4.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,ed7f6b14-67c9-42a4-8576-c803020eedda,0.8,2022-03-01 09:00:00,ed7f6b14-67c9-42a4-8576-c803020eedda,1.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,edf4ac93-4e14-4a3d-8c60-e715210cf3f9,0.11,2022-03-01 09:00:00,edf4ac93-4e14-4a3d-8c60-e715210cf3f9,1.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 09:00:00,fbeb39cc-8cd0-4143-bdfb-77658a02dec9,0.645,2022-03-01 09:00:00,fbeb39cc-8cd0-4143-bdfb-77658a02dec9,6.0,2022-03-01 09:00:00,-0.0288498
2022-03-01 10:00:00,0ddc2379-adba-4fb0-aa97-19fcafc738a1,0.495,2022-03-01 10:00:00,0ddc2379-adba-4fb0-aa97-19fcafc738a1,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,146d5e4d-992a-4db7-904d-b8af359b80a7,0.17,2022-03-01 10:00:00,146d5e4d-992a-4db7-904d-b8af359b80a7,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,14736243-d346-438f-9535-d80fcb9f3882,0.4,2022-03-01 10:00:00,14736243-d346-438f-9535-d80fcb9f3882,3.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,2913e825-a4cb-4ad7-8dbf-387af8a379ae,0.92,2022-03-01 10:00:00,2913e825-a4cb-4ad7-8dbf-387af8a379ae,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,2c50b273-ed34-4917-a78b-67e98dc6b7b2,0.3,2022-03-01 10:00:00,2c50b273-ed34-4917-a78b-67e98dc6b7b2,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,2cee124c-ca13-4b13-a20a-253900ca2b81,0.92,2022-03-01 10:00:00,2cee124c-ca13-4b13-a20a-253900ca2b81,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,2d2a0893-437e-4e57-94cf-d60deef4fcb5,0.29,2022-03-01 10:00:00,2d2a0893-437e-4e57-94cf-d60deef4fcb5,3.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,32a2ea10-8010-4046-bf34-2117692ebd4a,0.01,2022-03-01 10:00:00,32a2ea10-8010-4046-bf34-2117692ebd4a,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.07,2022-03-01 10:00:00,3bc6c1ea-0198-46de-9ffd-514ae3338713,3.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,46867178-bebf-45ef-a894-5fd012d4cd4d,0.543333,2022-03-01 10:00:00,46867178-bebf-45ef-a894-5fd012d4cd4d,5.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,508c8cb7-6447-4c2f-8843-84aeac9b0aad,0.11,2022-03-01 10:00:00,508c8cb7-6447-4c2f-8843-84aeac9b0aad,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,6370633a-ac41-42a1-a29e-56c14d63786f,0.9,2022-03-01 10:00:00,6370633a-ac41-42a1-a29e-56c14d63786f,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,637f9056-b2c5-4376-9a0a-f3b188d7ca56,0.46,2022-03-01 10:00:00,637f9056-b2c5-4376-9a0a-f3b188d7ca56,3.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.88,2022-03-01 10:00:00,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,707e4237-191c-4cc9-85af-383a6c1cb2ab,0.65,2022-03-01 10:00:00,707e4237-191c-4cc9-85af-383a6c1cb2ab,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,7ad89727-c11d-4dc6-b14f-640c23c872f1,0.69,2022-03-01 10:00:00,7ad89727-c11d-4dc6-b14f-640c23c872f1,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,7bca9562-cea2-4f23-9ea0-14b532531af2,0.02,2022-03-01 10:00:00,7bca9562-cea2-4f23-9ea0-14b532531af2,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,7c55cbd4-f306-4c04-a030-628cbe7867c1,0.36,2022-03-01 10:00:00,7c55cbd4-f306-4c04-a030-628cbe7867c1,7.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,7db29f14-00ad-4f09-bbce-ea391de6d675,0.25,2022-03-01 10:00:00,7db29f14-00ad-4f09-bbce-ea391de6d675,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,7f478817-aa5b-44e9-9059-8045228c9eb0,0.145,2022-03-01 10:00:00,7f478817-aa5b-44e9-9059-8045228c9eb0,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,89968f6a-b575-46ff-b71e-2238826be41b,0.37,2022-03-01 10:00:00,89968f6a-b575-46ff-b71e-2238826be41b,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,93577f2e-d6cf-4a4f-aee6-4b4aa1e13924,0.485,2022-03-01 10:00:00,93577f2e-d6cf-4a4f-aee6-4b4aa1e13924,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,951aba8f-b7fc-4fba-b188-b9978cb96304,0.95,2022-03-01 10:00:00,951aba8f-b7fc-4fba-b188-b9978cb96304,3.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,981aca3e-e259-473e-a097-b2ee74bdc96e,0.73,2022-03-01 10:00:00,981aca3e-e259-473e-a097-b2ee74bdc96e,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,9965f6f9-87a8-44e9-9872-3e483bd0f8f1,0.28,2022-03-01 10:00:00,9965f6f9-87a8-44e9-9872-3e483bd0f8f1,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,a13bd36b-acd1-402a-a009-4d1472e5e34a,0.56,2022-03-01 10:00:00,a13bd36b-acd1-402a-a009-4d1472e5e34a,3.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,a4734239-0946-4508-8674-c758f829728d,0.51,2022-03-01 10:00:00,a4734239-0946-4508-8674-c758f829728d,3.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,aa8a13dc-c4bf-4743-89fc-7cc6ebb02215,0.285,2022-03-01 10:00:00,aa8a13dc-c4bf-4743-89fc-7cc6ebb02215,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,add047b6-5946-49ff-8d86-17c0a7bfb763,0.96,2022-03-01 10:00:00,add047b6-5946-49ff-8d86-17c0a7bfb763,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.545,2022-03-01 10:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,6.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.91,2022-03-01 10:00:00,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,5.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,0.05,2022-03-01 10:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,0.45,2022-03-01 10:00:00,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,c62461d4-0add-4b63-bd67-5b9713078bfe,0.5,2022-03-01 10:00:00,c62461d4-0add-4b63-bd67-5b9713078bfe,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,0.98,2022-03-01 10:00:00,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,13.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,cb8ce677-5883-46e8-9c85-bf1c88841ef9,0.195,2022-03-01 10:00:00,cb8ce677-5883-46e8-9c85-bf1c88841ef9,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,cbab5824-54de-447f-8282-6683f5a27a47,0.25,2022-03-01 10:00:00,cbab5824-54de-447f-8282-6683f5a27a47,2.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,0.46,2022-03-01 10:00:00,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,d8c45766-c665-47e4-9868-b634255e5b43,0.74,2022-03-01 10:00:00,d8c45766-c665-47e4-9868-b634255e5b43,4.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,dcf069af-eb15-4d2f-a779-f014df1d8868,0.625,2022-03-01 10:00:00,dcf069af-eb15-4d2f-a779-f014df1d8868,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,e38c7944-afc4-4ea5-83fc-f50e65a44870,0.12,2022-03-01 10:00:00,e38c7944-afc4-4ea5-83fc-f50e65a44870,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,0.54,2022-03-01 10:00:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,edf4ac93-4e14-4a3d-8c60-e715210cf3f9,0.705,2022-03-01 10:00:00,edf4ac93-4e14-4a3d-8c60-e715210cf3f9,1.0,2022-03-01 10:00:00,1.28431
2022-03-01 10:00:00,fd66ac0b-3498-4613-8ec0-764686b0d864,0.5,2022-03-01 10:00:00,fd66ac0b-3498-4613-8ec0-764686b0d864,3.0,2022-03-01 10:00:00,1.28431
2022-03-01 11:00:00,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,0.94,2022-03-01 11:00:00,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,8.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.13,2022-03-01 11:00:00,049b2171-0eeb-4a3e-bf98-0c290c7821da,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,04da844d-8dba-4470-9119-e534d52a03a0,0.65,2022-03-01 11:00:00,04da844d-8dba-4470-9119-e534d52a03a0,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,0b59b73f-8950-4bbf-9125-03f5252a5f19,0.43,2022-03-01 11:00:00,0b59b73f-8950-4bbf-9125-03f5252a5f19,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,0ddc2379-adba-4fb0-aa97-19fcafc738a1,0.07,2022-03-01 11:00:00,0ddc2379-adba-4fb0-aa97-19fcafc738a1,1.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,14736243-d346-438f-9535-d80fcb9f3882,0.55,2022-03-01 11:00:00,14736243-d346-438f-9535-d80fcb9f3882,2.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,19b5273d-0e12-4e92-aa60-4b9643fd33a8,0.45,2022-03-01 11:00:00,19b5273d-0e12-4e92-aa60-4b9643fd33a8,2.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,1cf0b205-85d0-4f17-86e7-5f4a3b309f5e,0.843333,2022-03-01 11:00:00,1cf0b205-85d0-4f17-86e7-5f4a3b309f5e,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,22b55005-75b7-4f7d-b13e-d445dff55038,0.16,2022-03-01 11:00:00,22b55005-75b7-4f7d-b13e-d445dff55038,10.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,2b7c0e5d-3f56-4549-bb71-9a46fb975652,0.38,2022-03-01 11:00:00,2b7c0e5d-3f56-4549-bb71-9a46fb975652,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,3061055c-3ff5-4208-8041-5ae0edb3d94d,0.51,2022-03-01 11:00:00,3061055c-3ff5-4208-8041-5ae0edb3d94d,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,34b5e479-bbf6-46ce-9af8-5425f4bca83e,0.08,2022-03-01 11:00:00,34b5e479-bbf6-46ce-9af8-5425f4bca83e,1.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,35e00193-aa27-4121-87f4-6ac0d8a8671f,0.555,2022-03-01 11:00:00,35e00193-aa27-4121-87f4-6ac0d8a8671f,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,3c4d8881-cec2-4a4f-8915-74140a3c6db7,0.81,2022-03-01 11:00:00,3c4d8881-cec2-4a4f-8915-74140a3c6db7,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,3c5686eb-27fd-4ff2-80a5-975cc1898d40,0.01,2022-03-01 11:00:00,3c5686eb-27fd-4ff2-80a5-975cc1898d40,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,4061b578-318d-4d23-899b-1c3e11192a09,0.795,2022-03-01 11:00:00,4061b578-318d-4d23-899b-1c3e11192a09,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,4111902b-5c4f-4f6f-8768-557f1ca3f8d4,1.0,2022-03-01 11:00:00,4111902b-5c4f-4f6f-8768-557f1ca3f8d4,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,4c529bbb-2443-43c7-806d-6e09c86ea578,0.5,2022-03-01 11:00:00,4c529bbb-2443-43c7-806d-6e09c86ea578,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,4e7af07f-e739-4e42-b4a8-b3758acc1e8f,0.635,2022-03-01 11:00:00,4e7af07f-e739-4e42-b4a8-b3758acc1e8f,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,5ac95f45-65d3-4ef0-8689-3ff0d9059362,0.32,2022-03-01 11:00:00,5ac95f45-65d3-4ef0-8689-3ff0d9059362,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,5ae51598-9593-4127-8b33-0fd8e108c8b1,0.4325,2022-03-01 11:00:00,5ae51598-9593-4127-8b33-0fd8e108c8b1,2.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,6370633a-ac41-42a1-a29e-56c14d63786f,0.486667,2022-03-01 11:00:00,6370633a-ac41-42a1-a29e-56c14d63786f,6.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,68edf843-f13c-4ac8-bcf7-b3062266dbbb,0.43,2022-03-01 11:00:00,68edf843-f13c-4ac8-bcf7-b3062266dbbb,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,69dd6cf3-06a7-4485-ac73-500e515039bf,0.03,2022-03-01 11:00:00,69dd6cf3-06a7-4485-ac73-500e515039bf,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,7d153c63-1dcf-4fc1-a9cb-b1287988b9b4,0.46,2022-03-01 11:00:00,7d153c63-1dcf-4fc1-a9cb-b1287988b9b4,1.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,83c88e75-20c2-45b1-be9d-6cb808707dfb,0.225,2022-03-01 11:00:00,83c88e75-20c2-45b1-be9d-6cb808707dfb,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,89845097-f0ec-4702-bb65-85c67cf94490,0.11,2022-03-01 11:00:00,89845097-f0ec-4702-bb65-85c67cf94490,2.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,0.66,2022-03-01 11:00:00,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,9cccbee3-9bee-45a0-9e46-23e3f4b446e8,0.82,2022-03-01 11:00:00,9cccbee3-9bee-45a0-9e46-23e3f4b446e8,7.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.243333,2022-03-01 11:00:00,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,4.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.43,2022-03-01 11:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,3.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.03,2022-03-01 11:00:00,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,1.0,2022-03-01 11:00:00,-0.56
2022-03-01 11:00:00,bd979a49-2c7f-4d2d-9d09-a913b7460dd0,0.85,2022-03-01 11:00:00,bd979a49-2c7f-4d2d-9d09-a913b7460dd0,1.0,2022-03-01 11:00:00,-0.56
