timestamp,product_id,estimated_stock_percent,quantity,sensor_temp,unit_price,day,dayofweek,year,month,hour,category_baby products,category_baked goods,category_baking,category_beverages,category_canned foods,category_cheese,category_cleaning products,category_condiments and sauces,category_dairy,category_frozen,category_fruit,category_kitchen,category_meat,category_medicine,category_packaged foods,category_personal care,category_pets,category_refrigerated items,category_seafood,category_snacks,category_spices and herbs,category_vegetables
2022-03-01 10:00:00,7ad89727-c11d-4dc6-b14f-640c23c872f1,0.69,1.0,1.28431,7.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,7bca9562-cea2-4f23-9ea0-14b532531af2,0.02,4.0,1.28431,10.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-01 10:00:00,7c55cbd4-f306-4c04-a030-628cbe7867c1,0.36,7.0,1.28431,0.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,7db29f14-00ad-4f09-bbce-ea391de6d675,0.25,2.0,1.28431,3.99,1,1,2022,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,7f478817-aa5b-44e9-9059-8045228c9eb0,0.145,1.0,1.28431,11.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,89968f6a-b575-46ff-b71e-2238826be41b,0.37,4.0,1.28431,1.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,93577f2e-d6cf-4a4f-aee6-4b4aa1e13924,0.485,1.0,1.28431,17.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 10:00:00,951aba8f-b7fc-4fba-b188-b9978cb96304,0.95,3.0,1.28431,5.49,1,1,2022,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,981aca3e-e259-473e-a097-b2ee74bdc96e,0.73,2.0,1.28431,2.19,1,1,2022,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,9965f6f9-87a8-44e9-9872-3e483bd0f8f1,0.28,4.0,1.28431,5.99,1,1,2022,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,a13bd36b-acd1-402a-a009-4d1472e5e34a,0.56,3.0,1.28431,1.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,a4734239-0946-4508-8674-c758f829728d,0.51,3.0,1.28431,7.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,aa8a13dc-c4bf-4743-89fc-7cc6ebb02215,0.285,2.0,1.28431,3.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 10:00:00,add047b6-5946-49ff-8d86-17c0a7bfb763,0.96,1.0,1.28431,6.49,1,1,2022,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.545,6.0,1.28431,7.49,1,1,2022,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.91,5.0,1.28431,8.19,1,1,2022,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,0.05,4.0,1.28431,9.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,0.45,1.0,1.28431,1.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,c62461d4-0add-4b63-bd67-5b9713078bfe,0.5,1.0,1.28431,5.49,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 10:00:00,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,0.98,13.0,1.28431,1.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,cb8ce677-5883-46e8-9c85-bf1c88841ef9,0.195,4.0,1.28431,18.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,cbab5824-54de-447f-8282-6683f5a27a47,0.25,2.0,1.28431,10.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 10:00:00,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,0.46,4.0,1.28431,4.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 10:00:00,d8c45766-c665-47e4-9868-b634255e5b43,0.74,4.0,1.28431,9.19,1,1,2022,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,dcf069af-eb15-4d2f-a779-f014df1d8868,0.625,1.0,1.28431,11.19,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,e38c7944-afc4-4ea5-83fc-f50e65a44870,0.12,1.0,1.28431,8.19,1,1,2022,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,0.54,1.0,1.28431,4.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 10:00:00,edf4ac93-4e14-4a3d-8c60-e715210cf3f9,0.705,1.0,1.28431,6.99,1,1,2022,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01 10:00:00,fd66ac0b-3498-4613-8ec0-764686b0d864,0.5,3.0,1.28431,7.99,1,1,2022,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,0.94,8.0,-0.56,1.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.13,4.0,-0.56,2.49,1,1,2022,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,04da844d-8dba-4470-9119-e534d52a03a0,0.65,4.0,-0.56,0.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,0b59b73f-8950-4bbf-9125-03f5252a5f19,0.43,4.0,-0.56,1.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-01 11:00:00,0ddc2379-adba-4fb0-aa97-19fcafc738a1,0.07,1.0,-0.56,3.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,14736243-d346-438f-9535-d80fcb9f3882,0.55,2.0,-0.56,1.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,19b5273d-0e12-4e92-aa60-4b9643fd33a8,0.45,2.0,-0.56,10.19,1,1,2022,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,1cf0b205-85d0-4f17-86e7-5f4a3b309f5e,0.843333,4.0,-0.56,8.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,22b55005-75b7-4f7d-b13e-d445dff55038,0.16,10.0,-0.56,10.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,2b7c0e5d-3f56-4549-bb71-9a46fb975652,0.38,4.0,-0.56,16.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,3061055c-3ff5-4208-8041-5ae0edb3d94d,0.51,4.0,-0.56,16.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,34b5e479-bbf6-46ce-9af8-5425f4bca83e,0.08,1.0,-0.56,17.19,1,1,2022,3,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,35e00193-aa27-4121-87f4-6ac0d8a8671f,0.555,3.0,-0.56,0.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,3c4d8881-cec2-4a4f-8915-74140a3c6db7,0.81,3.0,-0.56,12.19,1,1,2022,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,3c5686eb-27fd-4ff2-80a5-975cc1898d40,0.01,4.0,-0.56,6.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01 11:00:00,4061b578-318d-4d23-899b-1c3e11192a09,0.795,3.0,-0.56,10.99,1,1,2022,3,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,4111902b-5c4f-4f6f-8768-557f1ca3f8d4,1.0,3.0,-0.56,12.99,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 11:00:00,4c529bbb-2443-43c7-806d-6e09c86ea578,0.5,3.0,-0.56,4.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,4e7af07f-e739-4e42-b4a8-b3758acc1e8f,0.635,3.0,-0.56,16.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 11:00:00,5ac95f45-65d3-4ef0-8689-3ff0d9059362,0.32,3.0,-0.56,19.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01 11:00:00,5ae51598-9593-4127-8b33-0fd8e108c8b1,0.4325,2.0,-0.56,8.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-01 11:00:00,6370633a-ac41-42a1-a29e-56c14d63786f,0.486667,6.0,-0.56,2.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,68edf843-f13c-4ac8-bcf7-b3062266dbbb,0.43,4.0,-0.56,0.49,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01 11:00:00,69dd6cf3-06a7-4485-ac73-500e515039bf,0.03,3.0,-0.56,7.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01 11:00:00,7d153c63-1dcf-4fc1-a9cb-b1287988b9b4,0.46,1.0,-0.56,7.19,1,1,2022,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
